Encrypt Time (ms),Inbuf Time (ms),Ratio
0.009,0.064,7.111111111111112
0.025,0.076,3.0399999999999996
0.013,0.094,7.230769230769231
0.003,0.015,5.0
0.054,0.118,2.185185185185185
0.005,0.042,8.4
0.005,0.031,6.2
0.008,0.052,6.5
0.043000000000000003,0.05,1.1627906976744187
0.034,0.08,2.3529411764705883
0.005,0.048,9.6
0.004,0.016,4.0
0.019,0.044,2.3157894736842106
0.007,0.029,4.142857142857143
0.007,0.04,5.714285714285714
0.016,0.073,4.5625
0.012,0.088,7.333333333333333
0.027999999999999997,0.072,2.5714285714285716
0.015,0.071,4.733333333333333
0.01,0.031,3.1
0.032999999999999995,0.04,1.2121212121212124
0.003,0.014,4.666666666666667
0.019,0.069,3.6315789473684212
0.018,0.1,5.555555555555556
0.018,0.179,9.944444444444445
0.019,0.08,4.2105263157894735
0.014,0.033,2.357142857142857
0.014,0.109,7.785714285714286
0.004,0.018,4.5
0.015,0.044,2.933333333333333
0.003,0.03,10.0
0.012,0.074,6.166666666666666
0.02,0.063,3.15
0.003,0.015,5.0
0.002,0.012,6.0
0.033,0.096,2.909090909090909
0.003,0.017,5.666666666666667
0.022,0.058,2.6363636363636367
0.034999999999999996,0.139,3.971428571428572
0.030000000000000002,0.113,3.7666666666666666
0.014,0.03,2.142857142857143
0.003,0.017,5.666666666666667
0.033,0.128,3.878787878787879
0.065,0.089,1.369230769230769
0.037000000000000005,0.11,2.9729729729729724
0.01,0.081,8.1
0.003,0.016,5.333333333333333
0.053,0.107,2.018867924528302
0.016,0.082,5.125
0.01,0.046,4.6
0.046,0.081,1.7608695652173914
0.005,0.026,5.199999999999999
0.002,0.012,6.0
0.015,0.062,4.133333333333334
0.017,0.057,3.3529411764705883
0.003,0.02,6.666666666666667
0.027999999999999997,0.061,2.178571428571429
0.003,0.015,5.0
0.049,0.086,1.7551020408163263
0.013,0.058,4.461538461538462
0.003,0.014,4.666666666666667
0.047,0.085,1.8085106382978724
0.008,0.065,8.125
0.003,0.013,4.333333333333333
0.019,0.106,5.578947368421052
0.043,0.139,3.232558139534884
0.013,0.089,6.846153846153846
0.036000000000000004,0.114,3.1666666666666665
0.039,0.053,1.358974358974359
0.029,0.094,3.2413793103448274
0.02,0.071,3.55
0.005,0.027,5.3999999999999995
0.006,0.039,6.5
0.002,0.013,6.5
0.028,0.18,6.428571428571428
0.003,0.024,8.0
0.048,0.094,1.9583333333333333
0.028,0.245,8.75
0.012,0.069,5.75
0.013,0.088,6.769230769230769
0.013,0.096,7.384615384615385
0.017,0.069,4.0588235294117645
0.018,0.064,3.555555555555556
0.037,0.109,2.945945945945946
0.01,0.087,8.7
0.009,0.047,5.222222222222222
0.023,0.111,4.826086956521739
0.036,0.066,1.8333333333333335
0.038,0.081,2.1315789473684212
0.028,0.117,4.178571428571429
0.014,0.079,5.642857142857143
0.015,0.089,5.933333333333334
0.004,0.021,5.25
0.003,0.015,5.0
0.045,0.157,3.488888888888889
0.002,0.013,6.5
0.02,0.105,5.25
0.002,0.013,6.5
0.017,0.089,5.235294117647058
0.051,0.128,2.509803921568628
0.025,0.246,9.84
0.023,0.109,4.739130434782608
0.021,0.15,7.142857142857142
0.041999999999999996,0.097,2.3095238095238098
0.015,0.095,6.333333333333334
0.019,0.094,4.947368421052632
0.019,0.097,5.105263157894737
